Case_ID,PUBLISH DATE,PUBLISH TIME,AUTHOR,COMMENT,SOURCE,URL,SENTIMENT,COMMENT TYPE,AREAS AFFECTED,WEIBO TYPE
Weibo_P_3037,06/14/2014,1838,张旺,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/398753102036794,Neutral,G,Corporate News,Tencent
Weibo_P_3038,06/14/2014,1844,欧阳兰根,/流泪又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买,Reader,http://t.qq.com/p/t/399683060446005,Neutral,G,Corporate News,Tencent
Weibo_P_3039,06/14/2014,1844-1,羽阅连锁倩倩,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重,Reader,http://t.qq.com/p/t/405873074098055,Neutral,G,Corporate News,Tencent
Weibo_P_3040,06/14/2014,1846,云汐妈咪,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/P27zIg ,Reader,http://t.qq.com/p/t/408345079431093,Neutral,G,Corporate News,Tencent
Weibo_P_3041,06/14/2014,1847,selina,2014年5月30日，雅安市第一特殊教育学校隆重举行“庆六•一活动暨中宏保险电教室和感统训练室捐赠落成仪式”，四川省残疾人福利基金会、中宏保险、雅安市残联、雅安市教育局等机构的代表共同见证了中宏保险捐资32万元设立的“中宏保险电教室”和“中宏保险感统训练室”的落成。,Reader,http://t.qq.com/p/t/394572073403343,Neutral,G,Sponsored Events,Tencent
Weibo_P_3042,06/14/2014,1855,木子王木木,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿���总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/O7afFl ,Reader,http://t.qq.com/p/t/400980119316029,Neutral,G,Corporate News,Tencent
Weibo_P_3043,06/14/2014,1859,营养与体重控制专家候鹏博,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重,Reader,http://t.qq.com/p/t/408045081291602,Neutral,G,Corporate News,Tencent
Weibo_P_3044,06/14/2014,1900,静静,/流汗/流汗又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切,Reader,http://t.qq.com/p/t/401580115259336,Neutral,G,Corporate News,Tencent
Weibo_P_3045,06/14/2014,1909,彭琳,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重,Reader,http://t.qq.com/p/t/401779099542560,Neutral,G,Corporate News,Tencent
Weibo_P_3046,06/14/2014,1919,要像花y1樣綻放,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重要，但买不来健康！魅力三合一淋巴排毒，(1)清理血液垃圾，分解内脏,Reader,http://t.qq.com/p/t/415216053308877,Neutral,G,Corporate News,Tencent
Weibo_P_3047,06/14/2014,1919-1,符凯,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重要，但买不来健康！魅力三合一淋巴排毒，(1)清理血液垃圾，分解内脏,Reader,http://t.qq.com/p/t/406774035537001,Neutral,G,Corporate News,Tencent
Weibo_P_3048,06/14/2014,1919-2,体重管理教练,/流汗/流汗又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切,Reader,http://t.qq.com/p/t/396682068459704,Neutral,G,Corporate News,Tencent
Weibo_P_3049,06/14/2014,1920,贾秀英,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/411162042786694,Neutral,G,Corporate News,Tencent
Weibo_P_3050,06/14/2014,1924,郑州维迈加盟阿磊,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/402379101652843,Neutral,G,Corporate News,Tencent
Weibo_P_3051,06/14/2014,1926,杨洁,昨天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/415716053798697,Neutral,G,Corporate News,Tencent
Weibo_P_3052,06/14/2014,2047,李慧,又一个社会精英倒下了！江苏省盐城市中宏人寿老总李勇，中午因不舒服到医院打吊针，下午二点生命就永远定格在46岁，真可惜/难过！！！又是一个胖子，高脂肪造成的危害！尤其是内脏的脂肪。刚做了1000万的保险，但钱未能挽回他的生命。重视减肥塑身吧，重视预防保健，投资健康重于一切！爱自己才能更好,Reader,http://t.qq.com/p/t/401180132257637,Neutral,G,Corporate News,Tencent
Weibo_P_3053,06/14/2014,2049,凤来仪美容美体生活馆,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重要，但买不来健康！魅力三合一淋巴排毒，(1)清理血液垃圾，分解内脏,Reader,http://t.qq.com/p/t/415116051650111,Neutral,G,Corporate News,Tencent
Weibo_P_3054,06/14/2014,2054,lingzi,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重要，但买不来健康！魅力三合一淋巴排毒，(1)清理血液垃圾，分解内脏,Reader,http://t.qq.com/p/t/414716055609089,Neutral,G,Corporate News,Tencent
Weibo_P_3055,06/14/2014,2057,肖小红,"转：江苏省盐城中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在46岁！他生前购买了1000万保额的保险，走后留给家人1000万的保险金，留下了一份责任一份爱，保证了家人今后的生活。
保险不能挽救一个人生命，但是能够挽救一个家庭的经济生命。
赡养老人、关爱子女是我们的责任，",Reader,http://t.qq.com/p/t/394972100492489,Neutral,G,Corporate News,Tencent
Weibo_P_3056,06/14/2014,2128,子凝,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/399283092762848,Neutral,G,Corporate News,Tencent
Weibo_P_3057,06/14/2014,2128,丫头,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/414118060691610,Neutral,G,Corporate News,Tencent
Weibo_P_3058,06/14/2014,2133,宋凤哲,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/410662070006549,Neutral,G,Corporate News,Tencent
Weibo_P_3059,06/14/2014,2134,娃娃鱼,今天'又一个社会精英倒下了/流泪/流泪他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于,Reader,http://t.qq.com/p/t/405673109792632,Neutral,G,Corporate News,Tencent
Weibo_P_3060,06/14/2014,2259,Hellen,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁。获赔1000万。其实1000万按照现在的物价水平也就够有尊严的活上20年的。所以一个超重者的脂肪，价值1000万，看你身边多少超重者，就知道TR90的价值了。,Reader,http://t.qq.com/p/t/405475014348005,Neutral,G,Corporate News,Tencent
Weibo_P_3061,06/14/2014,2300,苗苗之树,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！请大家关爱生命、关爱健康！又是一个胖子，脂肪的危害！尤其是内脏脂肪！所以健康重于一切，预防永远大于治疗！！爱自己才能更好的爱家人！有了健康才有资格享受一切！！,Reader,http://api.t.sina.com.cn/3102215425/statuses/3721499355899231,Neutral,G,Corporate News,Tencent
Weibo_P_3062,06/14/2014,2300,咨询Q854819230,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险，相信他的家人要钱但更想要人！所以健康重于一切，买保险重要,Reader,http://t.qq.com/p/t/408145126009883,Neutral,G,Corporate News,Tencent
Weibo_P_3063,06/14/2014,2301,小猫咪,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/O9uOyb ,Reader,http://t.qq.com/p/t/407074067881413,Neutral,G,Corporate News,Tencent
Weibo_P_3064,06/14/2014,2310,文小雅,又一个社会精英倒下了，他就是江苏省盐城中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！预防保健重于治疗！！爱自己才能更好的爱家人！有了健康才有资格享受一切！！,Reader,http://t.qq.com/p/t/415716095423145,Neutral,G,Corporate News,Tencent
Weibo_P_3065,06/14/2014,2310-1,悦耳聆听,"今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！
所以健康重于一切，买",Reader,http://t.qq.com/p/t/397387071202454,Neutral,G,Corporate News,Tencent
Weibo_P_3066,06/14/2014,2313,心怡,又一个社会精英倒下了，他就是江苏省盐城中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！预防保健重于治疗！！爱自己才能更好的爱家人！有了健康才有资格享受一切！！,Reader,http://t.qq.com/p/t/406674074104689,Neutral,G,Corporate News,Tencent
Weibo_P_3067,06/14/2014,2313-1,辰辰妈妈,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/413519078445420,Neutral,G,Corporate News,Tencent
Weibo_P_3068,06/14/2014,2316,乖宝宝,"快报:
又一个社会精英倒下了，他就是江苏省盐城中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！预防保健重于治疗！！爱自己才能更好的爱家人！有了健康才有资格享受一切！！",Reader,http://t.qq.com/p/t/406073123977140,Neutral,G,Corporate News,Tencent
Weibo_P_3069,06/14/2014,2316-1,华D,又一个社会精英倒下了，他就是江苏省盐城中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！预防保健重于治疗！！爱自己才能更好的爱家人！有了健康才有资格享受一切！！不要以为,Reader,http://t.qq.com/p/t/403777070037507,Neutral,G,Corporate News,Tencent
Weibo_P_3070,06/14/2014,2317,徐宏强,今天又一个社会精英倒下了！          他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样，够全面吗？相信他的家人要钱但更要人！所,Reader,http://t.qq.com/p/t/396282117658185,Neutral,G,Corporate News,Tencent
Weibo_P_3071,06/14/2014,2320,范炳燕,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/413918086271235,Neutral,G,Corporate News,Tencent
Weibo_P_3072,06/14/2014,2321,高洁,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/354471087558774,Neutral,G,Corporate News,Tencent
Weibo_P_3073,06/14/2014,2325,赵静,又一个社会精英倒下了，他就是江苏省盐���市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重,Reader,http://t.qq.com/p/t/414716083817053,Neutral,G,Corporate News,Tencent
Weibo_P_3074,06/14/2014,2327,完美妈妈,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/356471089203145,Neutral,G,Corporate News,Tencent
Weibo_P_3075,06/14/2014,2329,王璐,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/PG5hOU ,Reader,http://t.qq.com/p/t/404975020060885,Neutral,G,Corporate News,Tencent
Weibo_P_3076,06/14/2014,2330,菟丝花,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/397986017977045,Neutral,G,Corporate News,Tencent
Weibo_P_3077,06/14/2014,2330-1,lln,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/410862091360005,Neutral,G,Corporate News,Tencent
Weibo_P_3078,06/14/2014,2331,榜样家族豆妈,/惊恐看到团队伙伴发出的新闻：今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但,Reader,http://t.qq.com/p/t/400583052188677,Neutral,G,Corporate News,Tencent
Weibo_P_3079,06/14/2014,2335,鲍抱,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/RTUwZ7 ,Reader,http://t.qq.com/p/t/404476049973472,Neutral,G,Corporate News,Tencent
Weibo_P_3080,06/14/2014,2336,杨敏娇,周日上午去参加孩子亲子教育课，下午公司客户联谊会，周一宁波分公司6月荣誉月会及下半年规划，周二周三去绍兴参加中宏保险浙江江苏上海三地高阶主管下半年年度规划及心灵成长训练营，行程满满！,Reader,http://t.qq.com/p/t/396182115531476,Neutral,G,General Mentioned,Tencent
Weibo_P_3081,06/14/2014,2338,徐倩,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/QgH3rb ,Reader,http://t.qq.com/p/t/238347126038832,Neutral,G,Corporate News,Tencent
Weibo_P_3082,06/15/2014,0,千年Y老妖,盐城市中宏人寿老总李勇，昨天中午不舒服在南三院挂水，下午二点生命永远定格在了46岁。获赔1000万。其实1000万按照现在的物价水平也就够有尊严的活上20年的。所以一个超重者的脂肪，价值1000万，看你身边多少超重者，就知道TR90的价值了 http://t.cn/Rv99Hra,Reader,http://api.t.sina.com.cn/1262752492/statuses/3721665429293539,Neutral,G,Corporate News,Sina
Weibo_P_3083,06/15/2014,12,杨小花,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重要，但买不来健康！魅力三合一淋巴排毒，(1... http://url.cn/NiuORx ,Reader,http://t.qq.com/p/t/412120082198828,Neutral,G,Corporate News,Tencent
Weibo_P_3084,06/15/2014,13,小阁,/流汗/流汗又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老��李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切,Reader,http://t.qq.com/p/t/397686022164569,Neutral,G,Corporate News,Tencent
Weibo_P_3085,06/15/2014,15,邓惠文,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重,Reader,http://t.qq.com/p/t/408046004022829,Neutral,G,Corporate News,Tencent
Weibo_P_3086,06/15/2014,23,冰冰,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/396782126727262,Neutral,G,Corporate News,Tencent
Weibo_P_3087,06/15/2014,24,wuxiufe,又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重,Reader,http://t.qq.com/p/t/399683122911378,Neutral,G,Corporate News,Tencent
Weibo_P_3088,06/15/2014,27,秋天枫叶,又一个社会精英倒下了，他就是江苏省盐城中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！预防保健重于治疗！！爱自己才能更好的爱家人！有了健康才有资格享受一切！！,Reader,http://t.qq.com/p/t/403277083854336,Neutral,G,Corporate News,Tencent
Weibo_P_3089,06/15/2014,27-1,信息传媒有限公司,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/JVISPA ,Reader,http://t.qq.com/p/t/405874001510577,Neutral,G,Corporate News,Tencent
Weibo_P_3090,06/15/2014,29,子玉,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保,Reader,http://t.qq.com/p/t/400083069262048,Neutral,G,Corporate News,Tencent
Weibo_P_3091,06/15/2014,31,张雪玲,又一个社会精英倒下了，他就是江苏省盐城中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！预防保健重于治疗！！爱自己才能更好的爱家人！有了健康才有资格享受一切！！,Reader,http://t.qq.com/p/t/395390061974428,Neutral,G,Corporate News,Tencent
Weibo_P_3092,06/15/2014,33,豆妈,/惊恐看到团队伙伴发出的新闻：今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但,Reader,http://t.qq.com/p/t/394773005511417,Neutral,G,Corporate News,Tencent
Weibo_P_3093,06/15/2014,34,韩佳凝,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/RWGnjX ,Reader,http://t.qq.com/p/t/401181039055603,Neutral,G,Corporate News,Tencent
Weibo_P_3094,06/15/2014,36,fei,"/z向右 今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！
✔多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个肥胖之人，脂肪超标的危害！尤其是内脏的脂肪！！
买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健",Reader,http://t.qq.com/p/t/410662100578636,Neutral,G,Corporate News,Tencent
Weibo_P_3095,06/15/2014,45,果果瘦身坊,今天又一位精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人！所以健康重于一切，买保险重,Reader,http://t.qq.com/p/t/414916094436310,Neutral,G,Corporate News,Tencent
Weibo_P_3096,06/15/2014,101,艳艳,今天又一个社会精英倒下了，他就是江苏省盐城市中宏人寿老总李勇，中午因不舒服在医院挂水，下午二点生命永远定格在46岁！多可惜啊！！！请大家关爱生命、关爱健康啊！！！又是一个胖子，脂肪的危害！尤其是内脏的脂肪！！买了1000万的保险又怎么样？相信他的家人要钱但更要人... http://url.cn/JupaYE ,Reader,http://t.qq.com/p/t/413319090633865,Neutral,G,Corporate News,Tencent
